data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2024,52760628,1,2024-03-05,3,90J,46,43,F,10,10,R,,,
2024,52287931,1,2024-01-12,2,90J,28,25,M,10,20,R,,,
2024,52287934,1,2024-01-12,1,90D,64,61,F,10,20,R,,,
2024,52287862,1,2024-01-01,1,90D,20,17,M,10,20,R,H,,
2024,52287865,1,2024-01-02,3,90J,31,28,M,10,20,R,,,
2024,52287866,1,2024-01-02,2,90J,52,49,F,10,10,R,,,
2024,52287867,1,2024-01-05,3,90D,31,28,M,10,40,U,,,
2024,52287870,1,2024-01-06,1,90D,22,19,M,10,10,N,,,
2024,52287876,1,2024-01-06,2,90J,37,34,F,10,10,R,,,
2024,52287877,1,2024-01-06,2,90J,52,49,M,10,40,N,,,
2024,52287880,1,2024-01-06,2,90J,50,47,M,20,20,R,,,
2024,52287881,1,2024-01-06,2,90Z,27,24,M,98,40,R,,,
2024,52287884,1,2024-01-06,1,90D,26,23,M,10,10,R,,,
2024,52287887,1,2024-01-07,1,90Z,53,50,M,20,20,R,,,
2024,52287894,1,2024-01-09,1,90D,68,65,F,10,20,R,,,
2024,52287899,1,2024-01-10,2,90J,45,42,M,10,40,R,,,
2024,52287900,1,2024-01-10,1,90Z,68,65,M,10,20,R,,,
2024,52287902,1,2024-01-10,2,90J,50,47,F,10,10,R,,,
2024,52287905,1,2024-01-10,2,90B,46,43,M,98,20,U,,,
2024,52287906,1,2024-01-10,2,90B,58,55,M,98,40,U,,,
2024,52287908,1,2024-01-10,2,90B,44,41,M,10,20,R,,,
2024,52287911,1,2024-01-11,3,90C,34,31,M,10,10,R,,,
2024,52287915,1,2024-01-11,2,90B,41,38,M,30,20,N,,,
2024,52287917,1,2024-01-11,2,90B,54,51,M,10,20,R,,,
2024,52287920,1,2024-01-11,2,90J,50,47,M,10,40,R,,,
2024,52287921,1,2024-01-11,1,90D,23,20,M,10,20,R,,,
2024,52287922,1,2024-01-11,1,90Z,44,41,M,10,40,R,,,
2024,52287924,1,2024-01-12,1,90D,25,22,F,10,20,R,,,
2024,52287927,1,2024-01-12,2,90B,49,46,M,10,40,U,,,
2024,52287930,1,2024-01-12,1,90J,33,30,M,10,10,R,,,
2024,52287933,1,2024-01-12,2,90J,63,60,F,10,20,R,,,
2024,52287938,1,2024-01-12,1,90D,23,20,M,98,10,N,,,
2024,52287941,1,2024-01-12,1,90C,22,19,M,98,40,R,,,
2024,52287996,1,2024-01-20,2,90F,37,34,M,20,20,R,,,
2024,52760631,1,2024-03-10,3,90C,26,23,M,10,10,R,,,
2024,53763814,1,2024-03-22,3,90D,29,26,M,10,10,R,,,
2024,53763815,1,2024-03-30,2,90J,31,28,M,10,10,R,,,
2024,53763811,1,2024-03-09,3,90D,33,30,M,10,10,R,,,
2024,53763812,1,2024-03-14,3,90C,25,22,M,10,10,R,,,
2024,53763817,1,2024-04-27,3,90D,41,38,M,10,10,R,,,
2024,53763818,1,2024-04-29,2,90J,18,15,M,10,20,R,H,,
2024,53763816,1,2024-04-07,1,90J,56,53,M,10,10,N,,,
2024,53763819,1,2024-04-30,3,90Z,26,23,M,10,10,R,,,
2024,53763820,1,2024-05-06,1,90J,28,25,F,10,10,R,,,
2024,53763823,1,2024-05-16,3,90J,34,31,M,10,20,R,,,
2024,53763824,1,2024-05-16,3,90C,55,52,M,10,10,R,,,
2024,53763813,1,2024-05-27,1,90Z,38,35,F,10,10,R,,,
2024,53763821,1,2024-05-10,3,90J,34,31,M,10,10,R,,,
2024,53763827,2,2024-05-30,3,90J,31,28,F,10,20,R,,,
2024,53763822,1,2024-05-14,1,90J,35,32,M,10,10,R,,,
2024,53763825,1,2024-05-29,1,90J,24,21,M,10,10,R,,,
2024,53763826,1,2024-05-30,3,90J,30,27,M,10,10,R,,,
2024,54360777,1,2024-06-29,3,90D,47,44,F,30,20,R,,44,
2024,53763828,1,2024-06-01,3,90D,39,36,F,10,20,R,,,
2024,53763829,1,2024-06-03,1,90C,44,41,M,10,20,R,,,
2024,53763830,1,2024-06-10,3,90Z,25,22,M,10,20,R,,,
2024,53763831,1,2024-06-18,3,90J,36,33,M,10,20,R,,,
2024,53763832,1,2024-06-18,3,90J,25,22,M,10,10,R,,,
2024,53763833,1,2024-06-20,3,90C,22,19,M,10,20,R,,,
2024,54360781,1,2024-07-08,1,90C,52,49,M,10,20,R,,49,
2024,54360782,1,2024-07-09,3,90D,24,21,M,10,20,R,,21,
2024,54360779,1,2024-07-05,3,90C,33,30,M,10,10,R,,30,
2024,54360783,1,2024-07-10,1,90J,39,36,M,10,20,R,,36,
2024,54360778,1,2024-07-02,3,90Z,39,36,M,10,10,R,,36,
2024,54360785,1,2024-07-21,3,90Z,21,18,F,10,20,R,,18,
2024,54360780,1,2024-07-06,3,90C,55,52,M,10,10,R,,52,
2024,54360784,1,2024-07-10,1,90J,39,36,M,10,20,R,,36,
2024,54473396,1,2024-08-02,1,90J,38,35,M,10,10,R,,35,
2024,54473399,1,2024-08-06,3,90D,71,68,M,10,10,R,,68,
2024,54473400,1,2024-08-06,3,90D,68,65,M,10,20,R,,65,
2024,54473403,1,2024-08-13,3,90J,72,69,M,20,20,R,,69,
2024,54473397,1,2024-08-04,3,90J,38,35,F,10,10,R,,35,
2024,54473401,1,2024-08-09,2,90C,15,12,F,10,10,R,H,12,
2024,54473404,1,2024-08-14,3,90D,44,41,M,10,10,R,,41,
2024,54473398,1,2024-08-05,1,90J,22,19,F,10,10,R,,19,
2024,54473402,2,2024-08-09,2,90C,15,12,F,10,20,R,H,12,
2024,54473405,1,2024-08-26,2,90C,17,14,F,10,20,R,R,14,
2024,54835661,2,2024-08-29,2,90C,15,12,F,10,10,R,H,12,
2024,54835660,1,2024-08-29,2,90C,15,12,F,10,10,R,H,12,
2024,54835662,1,2024-08-31,3,90D,34,31,M,10,10,R,,31,
2024,54835665,1,2024-09-05,3,90J,39,36,M,10,10,R,,36,
2024,54835666,1,2024-09-07,3,90C,38,35,M,10,10,R,,35,
2024,54835669,1,2024-09-11,3,90C,44,41,M,10,10,R,,41,
2024,54835663,1,2024-09-03,3,90J,43,40,F,10,20,R,,40,
2024,54835667,1,2024-09-07,1,90J,34,31,M,10,10,R,,31,
2024,54835671,1,2024-09-27,3,90D,34,31,M,10,10,R,,31,
2024,54835664,1,2024-09-03,3,90J,36,33,M,10,10,R,,33,
2024,54835668,1,2024-09-08,1,90J,49,46,M,10,20,R,,46,
2024,54835670,1,2024-09-20,1,90Z,37,34,M,10,10,R,,34,
2024,55529301,1,2024-09-21,3,90D,63,60,F,10,20,R,,60,
2024,55529303,2,2024-09-24,2,90C,21,18,M,10,10,R,,18,
2024,55529302,1,2024-09-24,2,90C,19,16,M,10,10,R,H,16,
2024,55529304,1,2024-09-26,1,90J,50,47,M,10,10,R,,47,
2024,55529305,1,2024-10-04,2,90C,17,14,M,10,10,R,R,14,
2024,55529315,1,2024-10-21,2,90C,20,17,M,10,10,R,H,17,
2024,55529320,1,2024-10-30,3,90Z,47,44,M,10,20,R,,44,
2024,55529310,1,2024-10-09,1,90J,26,23,F,10,20,R,,23,
2024,55529312,1,2024-10-14,3,90Z,33,30,M,10,20,R,,30,
2024,55529319,2,2024-10-28,2,90C,15,12,M,10,10,R,H,12,
2024,55529306,2,2024-10-04,2,90C,17,14,M,10,10,R,R,14,
2024,55529308,1,2024-10-06,3,90D,25,22,F,10,10,R,,22,
2024,55529317,1,2024-10-21,1,90C,61,58,M,10,20,N,,58,
2024,55529316,2,2024-10-21,2,90C,18,15,M,10,10,R,H,15,
2024,55529318,1,2024-10-28,2,90C,15,12,M,10,10,R,H,12,
2024,55529307,1,2024-10-06,3,90D,19,16,F,10,10,R,H,16,
2024,55529311,1,2024-10-13,3,90J,21,18,M,10,10,R,,18,
2024,55529313,1,2024-10-15,3,90F,31,28,F,10,10,R,,28,
2024,55529309,1,2024-10-08,3,90Z,27,24,M,10,10,R,,24,
2024,55529314,1,2024-10-17,3,90D,34,31,M,10,10,R,,31,
2024,55529322,1,2024-11-03,3,90D,34,31,M,10,10,R,,31,
2024,55529324,1,2024-11-09,3,90J,34,31,M,10,10,R,,31,
2024,55529326,1,2024-11-11,3,90J,34,31,M,10,10,R,,31,
2024,55529329,1,2024-11-15,3,90D,37,34,M,10,20,N,,34,
2024,55529321,1,2024-11-03,3,90J,30,27,M,10,10,R,,27,
2024,55529323,1,2024-11-06,3,90Z,30,27,M,10,20,R,,27,
2024,55529325,1,2024-11-10,3,90D,30,27,M,10,10,R,,27,
2024,55529327,1,2024-11-12,2,90Z,20,17,F,10,10,N,H,17,
2024,55529328,1,2024-11-14,3,90C,30,27,M,10,20,R,,27,
2024,55920569,1,2024-11-26,3,90J,39,36,M,10,10,R,,36,
2024,55920570,1,2024-11-30,3,90D,26,23,M,10,20,R,,23,
2024,56140706,1,2024-11-21,2,90C,15,12,M,10,20,R,H,12,
2024,56140707,2,2024-11-21,2,90C,15,12,M,10,20,R,H,12,
2024,56140704,1,2024-11-21,2,90C,18,15,M,10,10,R,H,15,
2024,56140705,2,2024-11-21,2,90C,19,16,M,10,10,R,H,16,
2024,55920574,1,2024-12-17,3,90D,37,34,M,10,10,R,,34,
2024,55920571,1,2024-12-04,2,90J,18,15,F,10,10,R,H,15,
2024,55920573,1,2024-12-13,1,90Z,46,43,M,10,10,R,,43,
2024,55920572,2,2024-12-04,2,90J,18,15,F,10,10,R,H,15,
2024,55920575,1,2024-12-25,3,90C,34,31,M,10,10,R,,31,
2024,55920577,1,2024-12-28,1,90J,45,42,M,10,20,R,,42,
2024,56140708,1,2024-12-31,3,90Z,62,59,M,10,10,R,,59,
2024,52187440,1,2024-01-11,2,90G,18,15,M,10,10,R,H,,
2024,52187442,2,2024-01-22,2,90C,19,16,F,10,20,R,H,,
2024,52187446,2,2024-01-23,2,90C,19,16,M,10,10,R,H,,
2024,52187447,1,2024-01-24,2,90G,19,16,F,10,10,R,H,,
2024,52187441,1,2024-01-22,2,90C,19,16,F,10,10,R,H,,
2024,52187444,2,2024-01-23,2,90C,16,13,M,10,10,R,H,,
2024,52187445,1,2024-01-23,2,90C,19,16,M,10,20,R,H,,
2024,52187448,1,2024-01-25,2,90C,17,14,F,10,20,R,H,,
2024,52187450,2,2024-01-26,2,90C,15,12,M,10,10,R,H,,
2024,52187451,1,2024-01-30,2,90C,15,12,F,10,20,R,H,,
2024,52187455,1,2024-01-04,1,90J,39,36,M,10,10,R,,,
2024,52187459,1,2024-01-10,1,90D,34,31,M,10,10,R,,,
2024,52187466,3,2024-01-20,1,90J,32,29,F,10,20,R,,,
2024,52187469,1,2024-01-24,1,90J,60,57,M,10,10,R,,,
2024,52187476,1,2024-01-30,1,90J,50,47,F,10,20,R,,,
2024,52187443,1,2024-01-23,2,90C,15,12,M,20,20,R,H,,
2024,52187449,1,2024-01-26,2,90C,15,12,M,10,20,R,H,,
2024,52187452,2,2024-01-30,2,90C,15,12,F,10,10,R,H,,
2024,52187457,1,2024-01-02,1,90D,35,32,M,10,10,R,,,
2024,52187458,1,2024-01-09,3,90Z,21,18,M,10,10,R,,,
2024,52187462,1,2024-01-18,1,90J,60,57,M,10,20,R,,,
2024,52187464,1,2024-01-20,2,90J,32,29,F,10,20,R,,,
2024,52187465,2,2024-01-20,2,90J,48,45,F,10,20,R,,,
2024,52187470,1,2024-01-24,1,90J,27,24,M,10,10,R,,,
2024,52187473,1,2024-01-27,1,90D,57,54,M,10,10,R,,,
2024,52187474,1,2024-01-28,1,90Z,37,34,M,10,20,R,,,
2024,52187453,1,2024-01-21,1,90C,15,12,M,10,10,R,H,,
2024,52187454,2,2024-01-21,1,90C,15,12,M,10,10,R,H,,
2024,52187456,1,2024-01-08,1,90J,59,56,M,10,10,R,,,
2024,52187460,1,2024-01-11,1,90J,72,69,M,10,10,R,,,
2024,52187461,1,2024-01-16,1,90J,69,66,M,10,20,R,,,
2024,52187463,1,2024-01-19,1,90D,30,27,M,10,10,R,,,
2024,52187467,1,2024-01-22,1,90D,36,33,M,20,20,R,,,
2024,52187468,1,2024-01-24,1,90J,28,25,F,10,20,R,,,
2024,52187471,1,2024-01-25,1,90J,48,45,F,10,20,R,,,
2024,52187472,1,2024-01-26,1,90D,41,38,M,10,10,N,,,
2024,52187475,1,2024-01-28,1,90D,44,41,M,20,20,R,,,
2024,52254309,1,2024-02-27,1,90C,15,12,M,10,10,R,H,,
2024,52254305,2,2024-02-22,1,90C,18,15,M,10,10,R,H,,
2024,52254311,1,2024-02-03,1,90G,21,18,M,10,10,R,,,
2024,52254312,1,2024-02-05,1,90J,75,72,F,10,10,R,,,
2024,52254315,1,2024-02-08,1,90J,56,53,M,10,10,R,,,
2024,52254317,1,2024-02-10,3,90Z,34,31,M,10,10,R,,,
2024,52254304,1,2024-02-21,1,90C,18,15,M,10,20,R,H,,
2024,52254306,1,2024-02-23,2,90G,20,17,M,10,10,R,H,,
2024,52254308,3,2024-02-25,1,90J,21,18,M,10,20,R,,,
2024,52254314,1,2024-02-07,3,90Z,21,18,M,10,10,R,,,
2024,52254319,2,2024-02-08,1,90J,56,53,M,10,10,R,,,
2024,52254320,1,2024-02-12,1,90J,37,34,M,10,10,R,,,
2024,52254323,1,2024-02-24,1,90D,39,36,M,10,20,R,,,
2024,52254307,2,2024-02-25,1,90J,21,18,M,10,20,R,,,
2024,52254310,2,2024-02-27,1,90C,16,13,M,10,10,R,H,,
2024,52254313,1,2024-02-06,1,90J,33,30,F,10,40,R,,,
2024,52254316,1,2024-02-08,1,90J,56,53,M,10,10,R,,,
2024,52254318,1,2024-02-12,1,90D,24,21,M,10,20,R,,,
2024,52254321,1,2024-02-15,1,90J,25,22,M,10,20,R,,,
2024,52254322,1,2024-02-16,1,90D,36,33,F,10,20,R,,,
2024,52631374,1,2024-03-22,2,90C,14,11,M,10,10,R,H,,
2024,52631381,1,2024-03-07,1,90J,28,25,M,10,10,R,,,
2024,52631383,1,2024-03-08,1,90J,37,34,F,10,10,R,,,
2024,52631394,1,2024-03-25,1,90J,37,34,F,10,10,R,,,
2024,52631373,2,2024-03-19,2,90C,18,15,M,10,10,R,H,,
2024,52631378,1,2024-03-01,1,90J,59,56,M,10,10,R,,,
2024,52631385,1,2024-03-14,1,90D,62,59,M,10,10,R,,,
2024,52631391,1,2024-03-22,1,90C,43,40,M,10,20,R,,,
2024,52631395,1,2024-03-25,1,90J,22,19,M,10,20,R,,,
2024,52631396,1,2024-03-25,3,90Z,26,23,M,10,10,R,,,
2024,52631397,1,2024-03-30,1,90C,51,48,M,10,20,R,,,
2024,52631382,1,2024-03-10,1,90D,33,30,M,10,50,R,,,
2024,52631386,1,2024-03-15,1,90D,59,56,M,10,10,R,,,
2024,52631388,1,2024-03-19,1,90D,37,34,M,10,10,N,,,
2024,52631354,1,2024-03-05,1,90C,16,13,F,10,10,R,H,,
2024,52631356,1,2024-03-06,1,90C,15,12,M,10,10,R,H,,
2024,52631358,1,2024-03-05,2,90C,19,16,F,10,10,R,H,,
2024,52631363,1,2024-03-10,1,90D,19,16,M,10,10,R,H,,
2024,52631367,2,2024-03-14,1,90C,15,12,M,10,10,R,H,,
2024,52631370,1,2024-03-19,1,90C,16,13,F,10,10,R,H,,
2024,52631376,2,2024-03-22,2,90C,17,14,M,10,20,R,H,,
2024,52631380,1,2024-03-05,1,90D,27,24,M,98,10,R,,,
2024,52631384,1,2024-03-13,1,90D,38,35,M,10,10,R,,,
2024,52631390,1,2024-03-21,1,90J,67,64,M,10,20,R,,,
2024,52631393,1,2024-03-23,1,90D,33,30,M,10,50,N,,,
2024,52631399,1,2024-03-31,1,90C,36,33,M,20,20,R,,,
2024,52631355,2,2024-03-05,1,90C,15,12,F,10,10,R,H,,
2024,52631357,2,2024-03-06,1,90C,15,12,M,10,10,R,H,,
2024,52631359,2,2024-03-05,2,90C,19,16,F,10,10,R,H,,
2024,52631361,2,2024-03-07,2,90C,18,15,F,10,10,R,H,,
2024,52631362,1,2024-03-10,1,90G,19,16,M,10,20,R,H,,
2024,52631365,2,2024-03-12,2,90C,17,14,M,10,20,R,H,,
2024,52631368,1,2024-03-19,2,90C,15,12,M,10,10,R,H,,
2024,52631371,2,2024-03-19,1,90C,18,15,F,10,50,R,H,,
2024,52631387,1,2024-03-15,1,90J,37,34,F,10,10,R,,,
2024,52631389,1,2024-03-20,1,90J,51,48,M,10,10,R,,,
2024,52631360,1,2024-03-07,2,90C,18,15,F,10,20,R,H,,
2024,52631364,1,2024-03-12,2,90C,19,16,M,10,20,R,H,,
2024,52631366,1,2024-03-14,1,90C,15,12,M,10,10,R,H,,
2024,52631369,2,2024-03-19,2,90C,15,12,M,10,20,R,H,,
2024,52288001,1,2024-01-20,1,90J,34,31,M,10,10,R,,,
2024,52288002,1,2024-01-20,1,90D,23,20,M,10,10,N,,,
2024,52288003,1,2024-01-21,1,90J,39,36,M,20,20,N,,,
2024,52288004,1,2024-01-21,2,90Z,52,49,M,10,20,R,,,
2024,52288009,1,2024-01-22,3,90J,26,23,M,10,10,R,,,
2024,52288023,1,2024-01-23,2,90Z,46,43,F,30,10,R,,,
2024,52288024,1,2024-01-23,2,90J,36,33,M,98,20,R,,,
2024,52288028,1,2024-01-23,2,90J,29,26,F,10,20,R,,,
2024,52288150,1,2024-01-31,2,90F,65,62,M,10,20,R,,,
2024,52288000,1,2024-01-20,2,90J,48,45,M,98,40,R,,,
2024,52631372,1,2024-03-19,2,90C,18,15,M,10,10,R,H,,
2024,52631375,1,2024-03-22,2,90C,17,14,F,10,10,R,H,,
2024,52631377,2,2024-03-25,2,90C,15,12,M,10,10,R,H,,
2024,52631379,1,2024-03-01,1,90D,30,27,M,10,10,R,,,
2024,52631392,1,2024-03-23,1,90J,28,25,M,10,10,R,,,
2024,52631398,1,2024-03-30,1,90Z,27,24,M,20,20,R,,,
2024,53013609,2,2024-04-09,2,90C,15,12,F,10,20,R,H,,
2024,53013640,1,2024-04-28,1,90J,67,64,M,10,10,R,,,
2024,53013613,1,2024-04-17,1,90C,16,13,M,10,10,R,H,,
2024,53013642,1,2024-04-27,1,90D,33,30,M,10,10,R,,,
2024,53013604,1,2024-04-02,2,90C,19,16,M,10,10,R,H,,
2024,53013612,1,2024-04-15,1,90G,18,15,M,10,20,R,H,,
2024,53013614,1,2024-04-17,1,90C,16,13,M,10,10,R,H,,
2024,53013619,2,2024-04-22,2,90C,17,14,F,10,20,R,H,,
2024,53013622,1,2024-04-04,1,90C,45,42,M,10,10,R,,,
2024,53013623,1,2024-04-05,1,90C,67,64,M,10,20,R,,,
2024,53013624,1,2024-04-09,1,90J,31,28,M,10,20,R,,,
2024,53013627,1,2024-04-14,1,90D,36,33,F,10,20,R,,,
2024,53013630,1,2024-04-11,1,90J,67,64,M,10,20,R,,,
2024,53013631,2,2024-04-17,1,90C,14,11,M,10,10,R,H,,
2024,53013637,1,2024-04-23,1,90J,25,22,F,10,10,R,,,
2024,53013605,2,2024-04-02,2,90C,20,17,M,10,20,R,H,,
2024,53013610,1,2024-04-11,2,90C,16,13,M,10,10,R,H,,
2024,53013615,2,2024-04-17,1,90C,17,14,M,10,10,R,H,,
2024,53013626,1,2024-04-24,2,90C,18,15,F,10,10,R,H,,
2024,53013628,2,2024-04-24,1,90C,16,13,F,10,50,R,H,,
2024,53013607,2,2024-04-04,1,90C,19,16,M,20,20,R,H,,
2024,53013618,1,2024-04-22,2,90C,17,14,F,10,10,R,H,,
2024,53013621,2,2024-04-24,1,90C,16,13,M,20,20,R,H,,
2024,53013633,1,2024-04-30,2,90C,17,14,F,10,20,R,H,,
2024,53013606,1,2024-04-04,1,90C,19,16,M,10,10,R,H,,
2024,53013608,1,2024-04-09,2,90C,15,12,F,10,10,R,H,,
2024,53013611,2,2024-04-11,2,90C,17,14,M,10,10,R,H,,
2024,53013616,1,2024-04-18,2,90C,17,14,F,10,10,R,H,,
2024,53013638,1,2024-04-24,1,90Z,59,56,M,10,20,R,,,
2024,53013643,1,2024-04-26,1,90D,34,31,M,10,10,N,,,
2024,53013617,2,2024-04-18,2,90C,15,12,F,10,10,R,H,,
2024,53013634,1,2024-04-21,1,90C,35,32,M,10,10,R,,,
2024,53013639,1,2024-04-25,1,90Z,69,66,F,10,10,R,,,
2024,53013620,1,2024-04-16,1,90C,16,13,F,10,20,R,H,,
2024,53013625,1,2024-04-10,1,90D,50,47,F,10,10,R,,,
2024,53013636,1,2024-04-19,1,90J,45,42,M,10,20,R,,,
2024,53013629,1,2024-04-16,1,90Z,51,48,M,10,20,N,,,
2024,53013632,1,2024-04-18,1,90J,38,35,M,10,10,R,,,
2024,53013635,2,2024-04-30,2,90C,16,13,F,10,10,R,H,,
2024,53013641,1,2024-04-27,1,90J,46,43,M,10,20,R,,,
2024,53297020,1,2024-05-03,2,90C,15,12,M,10,10,R,H,,
2024,53297021,2,2024-05-03,2,90C,15,12,M,10,20,R,H,,
2024,53297022,1,2024-05-02,2,90C,17,14,F,10,10,R,H,,
2024,53297023,2,2024-05-02,2,90C,18,15,F,10,10,R,H,,
2024,53297024,1,2024-05-05,1,90D,26,23,M,10,10,R,,,
2024,53297025,1,2024-05-05,1,90D,34,31,M,10,10,N,,,
2024,53297026,1,2024-05-07,1,90D,30,27,M,20,50,R,,,
2024,53297027,1,2024-05-09,1,90J,51,48,M,10,10,R,,,
2024,53297028,1,2024-05-08,1,90D,42,39,M,10,50,R,,,
2024,53297030,2,2024-05-08,2,90C,17,14,M,10,10,R,H,,
2024,53297038,1,2024-05-22,1,90J,38,35,F,10,10,R,,,
2024,53297029,1,2024-05-08,2,90C,17,14,M,10,10,R,H,,
2024,53297031,1,2024-05-12,1,90J,42,39,M,20,20,R,,,
2024,53297032,1,2024-05-15,1,90J,41,38,M,10,10,R,,,
2024,53297033,1,2024-05-17,1,90J,42,39,M,10,50,R,,,
2024,53297034,1,2024-05-17,1,90C,51,48,F,10,10,R,,,
2024,53297035,1,2024-05-17,1,90J,38,35,F,10,10,R,,,
2024,53297036,1,2024-05-20,1,90C,26,23,F,10,20,R,,,
2024,53297040,1,2024-05-25,1,90D,33,30,M,10,20,R,,,
2024,53297041,1,2024-05-25,1,90D,46,43,M,10,10,R,,,
2024,53297037,1,2024-05-22,1,90C,36,33,M,10,10,R,,,
2024,53297039,1,2024-05-27,1,90Z,35,32,M,10,20,R,,,
2024,53297042,1,2024-05-24,1,90J,69,66,M,10,20,R,,,
2024,53297043,2,2024-05-29,3,90Z,48,45,M,10,10,R,,,
2024,53297044,1,2024-05-16,2,90C,17,14,F,10,10,R,H,,
2024,53297045,2,2024-05-16,2,90C,17,14,F,10,10,R,H,,
2024,53297046,1,2024-05-24,1,90G,20,17,F,10,10,R,H,,
2024,53649828,1,2024-06-18,1,90J,37,34,F,10,10,R,,,
2024,53649829,1,2024-06-17,1,90J,39,36,M,10,10,R,,,
2024,53649831,1,2024-06-19,1,90D,48,45,M,10,10,R,,,
2024,53649833,1,2024-06-22,3,90J,50,47,M,20,20,R,,,
2024,53649820,1,2024-06-02,1,90J,24,21,M,10,10,N,,,
2024,53649824,1,2024-06-15,1,90C,22,19,M,10,10,R,,,
2024,53649822,1,2024-06-13,1,90J,41,38,M,10,10,R,,,
2024,53649826,3,2024-06-15,2,90C,21,18,M,10,10,U,,,
2024,53649827,1,2024-06-15,1,90D,26,23,M,10,10,R,,,
2024,53649821,1,2024-06-08,1,90J,70,67,M,10,20,R,,,
2024,53649823,1,2024-06-14,1,90J,37,34,M,10,10,R,,,
2024,53649825,2,2024-06-15,1,90C,21,18,M,10,10,R,,,
2024,53649830,1,2024-06-14,1,90D,32,29,F,10,20,R,,,
2024,53649819,1,2024-06-01,1,90D,35,32,M,10,10,N,,,
2024,53649832,1,2024-06-22,1,90C,37,34,M,10,10,R,,,
2024,53649834,1,2024-06-22,1,90J,37,34,M,10,10,R,,,
2024,53649835,1,2024-06-24,1,90J,50,47,M,10,10,R,,,
2024,53992612,4,2024-07-04,1,90G,20,17,M,10,10,R,H,17,
2024,53992613,1,2024-07-08,1,90J,42,39,M,10,10,R,,39,
2024,53992616,1,2024-07-10,1,90J,76,73,F,10,10,R,,73,
2024,53992619,1,2024-07-16,1,90J,60,57,F,10,10,R,,57,
2024,53992622,1,2024-07-28,1,90J,29,26,M,10,10,R,,26,
2024,53992607,1,2024-07-01,3,90Z,27,24,M,20,20,R,,24,
2024,53992608,1,2024-07-02,1,90J,35,32,M,20,20,R,,32,
2024,53992609,1,2024-07-04,1,90Z,51,48,M,10,10,R,,48,
2024,53992610,3,2024-07-04,1,90G,18,15,M,10,10,R,H,15,
2024,53992615,5,2024-07-04,1,90G,20,17,M,10,50,R,H,17,
2024,53992618,1,2024-07-12,1,90J,47,44,M,10,20,R,,44,
2024,53992611,2,2024-07-04,1,90G,22,19,M,10,10,R,,19,
2024,53992614,1,2024-07-08,1,90J,46,43,M,10,10,R,,43,
2024,53992617,7,2024-07-04,1,90G,18,15,M,98,10,R,H,15,
2024,53992620,1,2024-07-20,1,90D,54,51,M,10,10,N,,51,
2024,53992621,1,2024-07-19,1,90D,36,33,M,10,20,R,,33,
2024,54360831,2,2024-08-27,2,90C,16,13,F,10,20,R,H,13,
2024,54360833,2,2024-08-29,2,90C,18,15,M,10,20,R,H,15,
2024,54360835,2,2024-08-23,1,90C,15,12,M,20,10,R,H,12,
2024,54360789,2,2024-08-09,2,90C,17,14,M,10,10,R,H,14,
2024,54360791,1,2024-08-14,2,90G,19,16,F,10,10,R,H,16,
2024,54360793,1,2024-08-04,1,90G,23,20,M,10,10,R,,20,
2024,54360798,1,2024-08-07,1,90J,37,34,M,10,10,R,,34,
2024,54360800,1,2024-08-13,2,90C,19,16,F,10,20,R,H,16,
2024,54360802,1,2024-08-10,1,90C,23,20,M,10,10,N,,20,
2024,54360804,1,2024-08-09,1,90J,64,61,F,20,20,R,,61,
2024,54360806,1,2024-08-12,1,90D,41,38,M,10,20,R,,38,
2024,54360808,1,2024-08-14,1,90J,26,23,F,10,10,R,,23,
2024,54360788,1,2024-08-09,2,90C,19,16,M,10,10,R,H,16,
2024,54360790,1,2024-08-13,1,90G,15,12,F,10,10,R,H,12,
2024,54360792,1,2024-08-02,1,90D,32,29,M,10,10,R,,29,
2024,54360794,1,2024-08-02,1,90Z,37,34,M,10,20,R,,34,
2024,54360796,1,2024-08-07,1,90J,68,65,M,10,10,R,,65,
2024,54360805,3,2024-08-13,2,90C,17,14,F,10,20,R,H,14,
2024,54360807,4,2024-08-13,2,90C,17,14,F,10,20,R,H,14,
2024,54360810,1,2024-08-15,1,90D,26,23,M,10,10,R,,23,
2024,54360812,6,2024-08-13,2,90C,19,16,F,10,10,R,H,16,
2024,54360814,1,2024-08-24,1,90D,47,44,M,10,10,R,,44,
2024,54360828,2,2024-08-26,2,90C,19,16,M,10,10,R,H,16,
2024,54360795,1,2024-08-14,2,90C,18,15,M,10,10,R,H,15,
2024,54360797,2,2024-08-14,2,90C,18,15,M,10,20,R,H,15,
2024,54360799,1,2024-08-08,1,90C,25,22,M,10,20,U,,22,
2024,54360801,1,2024-08-11,1,90J,70,67,M,10,20,R,,67,
2024,54360803,2,2024-08-13,2,90C,17,14,F,10,20,R,H,14,
2024,54360818,1,2024-08-26,1,90J,38,35,M,10,10,R,,35,
2024,54360809,1,2024-08-14,3,90Z,27,24,M,10,20,N,,24,
2024,54360811,5,2024-08-13,2,90C,19,16,F,20,20,R,H,16,
2024,54360813,1,2024-08-25,1,90J,31,28,M,98,10,R,,28,
2024,54360815,1,2024-08-16,2,90C,19,16,M,20,20,R,H,16,
2024,54360816,1,2024-08-18,1,90D,25,22,M,10,10,R,,22,
